SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
NDRAUTO, EQ, 16-Dec-2021,336.55,336.55,347.0,331.0, 336.50,335.15,339.87,10143,34.47,448, 1495, 14.74
NDTV, EQ, 16-Dec-2021,119.6,122.0,131.55,120.0, 131.55,131.55,126.01,817502,1030.13,20854, 289796, 35.45
NECCLTD, EQ, 16-Dec-2021,21.2,21.7,22.2,20.25, 20.30,20.3,20.8,152976,31.83,812, 103785, 67.84
NECLIFE, EQ, 16-Dec-2021,29.1,29.6,29.65,25.4, 26.35,26.3,27.06,2064479,558.58,9026, 890884, 43.15
NELCAST, EQ, 16-Dec-2021,86.75,87.9,88.95,83.7, 85.55,84.8,86.1,145386,125.18,3094, 80374, 55.28
NELCO, BE, 16-Dec-2021,715.45,710.0,720.0,702.65, 710.95,707.3,708.9,24601,174.4,1344, -, -
NEOGEN, EQ, 16-Dec-2021,1707.3,1715.0,1728.7,1650.0, 1664.00,1657.1,1680.23,54155,909.93,7363, 20671, 38.17
NESCO, EQ, 16-Dec-2021,603.4,606.4,606.45,587.05, 594.05,594.95,594.13,49679,295.16,2407, 27703, 55.76
NESTLEIND, EQ, 16-Dec-2021,19203.1,19205.0,19315.35,19125.4, 19261.45,19257.15,19237.12,40417,7775.07,14364, 22192, 54.91
NETF, EQ, 16-Dec-2021,178.22,177.0,182.0,177.0, 178.44,177.68,178.74,1360,2.43,129, 974, 71.62
NETFCONSUM, EQ, 16-Dec-2021,75.9,75.75,76.8,74.66, 75.85,75.82,75.5,17460,13.18,214, 9618, 55.09
NETFDIVOPP, EQ, 16-Dec-2021,45.09,44.5,45.77,43.74, 44.95,44.87,44.74,3194,1.43,79, 1711, 53.57
NETFGILT5Y, EQ, 16-Dec-2021,49.38,49.42,49.43,49.28, 49.38,49.38,49.32,1118,0.55,18, 1060, 94.81
NETFIT, EQ, 16-Dec-2021,36.56,36.85,37.19,36.72, 36.91,36.86,36.87,289959,106.89,2175, 189752, 65.44
NETFLTGILT, EQ, 16-Dec-2021,22.93,22.93,23.0,22.83, 22.88,22.91,22.92,22512,5.16,146, 17987, 79.90
NETFMID150, EQ, 16-Dec-2021,118.33,119.47,120.0,117.01, 117.99,117.48,117.57,90797,106.75,1296, 63752, 70.21
NETFNIF100, EQ, 16-Dec-2021,181.01,183.19,188.0,179.5, 181.69,181.28,183.35,6158,11.29,137, 4374, 71.03
NETFNV20, EQ, 16-Dec-2021,97.2,96.12,98.93,96.12, 97.58,97.33,96.73,16473,15.93,116, 15978, 97.00
NETFPHARMA, EQ, 16-Dec-2021,13.55,13.85,13.85,13.4, 13.45,13.42,13.45,178643,24.03,812, 144504, 80.89
NETFSDL26, EQ, 16-Dec-2021,107.18,107.21,107.27,107.16, 107.21,107.26,107.25,1813,1.94,19, 1733, 95.59
NETWORK18, EQ, 16-Dec-2021,102.5,104.1,104.65,97.15, 99.65,99.15,99.62,3288552,3276.21,17117, 1019522, 31.00
NEULANDLAB, EQ, 16-Dec-2021,1582.65,1622.9,1622.9,1579.9, 1590.10,1591.05,1593.57,18223,290.4,2415, 10909, 59.86
NEWGEN, EQ, 16-Dec-2021,603.9,608.9,612.9,601.5, 604.10,605.2,605.3,51810,313.61,6492, 30894, 59.63
NEXTMEDIA, BE, 16-Dec-2021,10.95,11.0,11.45,10.45, 10.45,10.45,10.66,112227,11.97,244, -, -
NFL, EQ, 16-Dec-2021,53.55,53.9,55.25,52.6, 53.55,53.55,54.27,1525574,827.94,10413, 292161, 19.15
NGIL, BE, 16-Dec-2021,200.95,210.95,210.95,210.95, 210.95,210.95,210.95,25562,53.92,124, -, -
NH, EQ, 16-Dec-2021,601.85,601.85,605.95,581.2, 595.00,595.55,593.65,119303,708.25,7857, 38315, 32.12
NHAI, N1, 16-Dec-2021,1019.0,1019.0,1020.0,1015.5, 1020.00,1019.0,1017.64,9046,92.06,32, 7736, 85.52
NHAI, N2, 16-Dec-2021,1188.0,1188.0,1188.0,1188.0, 1188.00,1188.0,1188.0,25,0.3,1, 25, 100.00
NHAI, N3, 16-Dec-2021,1248.0,1129.0,1129.6,1129.0, 1129.60,1129.6,1129.3,2,0.02,2, 1, 50.00
NHAI, N6, 16-Dec-2021,1311.83,1314.0,1314.0,1308.0, 1310.00,1310.0,1311.96,480,6.3,6, 280, 58.33
NHAI, N8, 16-Dec-2021,1141.0,1155.0,1155.0,1155.0, 1155.00,1155.0,1155.0,70,0.81,1, 70, 100.00
NHAI, NA, 16-Dec-2021,1255.0,1241.5,1259.5,1241.5, 1253.00,1252.99,1250.33,2117,26.47,33, 1827, 86.30
NHAI, NC, 16-Dec-2021,1154.0,1112.0,1135.79,1097.21, 1120.00,1120.0,1107.68,587,6.5,9, 517, 88.07
NHAI, ND, 16-Dec-2021,1399.61,1235.0,1235.0,1209.26, 1235.00,1235.0,1227.98,55,0.68,5, 40, 72.73
NHAI, NE, 16-Dec-2021,1219.2,1226.99,1226.99,1226.99, 1226.99,1226.99,1226.99,3,0.04,2, 3, 100.00
NHBTF2023, N6, 16-Dec-2021,6600.0,6600.0,6600.0,6600.0, 6600.00,6600.0,6600.0,10,0.66,1, 10, 100.00
NHPC, EQ, 16-Dec-2021,30.95,31.35,31.5,30.8, 30.95,30.9,31.08,6574893,2043.58,18650, 4069524, 61.89
NIACL, EQ, 16-Dec-2021,141.05,142.45,143.8,139.7, 139.95,139.95,140.82,136179,191.77,3650, 85762, 62.98
NIBL, EQ, 16-Dec-2021,24.85,24.55,25.3,24.35, 24.35,24.55,24.78,4293,1.06,92, 3242, 75.52
NIDAN, SM, 16-Dec-2021,51.15,51.15,53.0,48.8, 51.90,50.0,50.53,152000,76.8,117, 97000, 63.82
NIFTYBEES, EQ, 16-Dec-2021,186.25,190.0,190.0,185.0, 187.00,186.62,186.62,1960645,3658.88,17593, 1280265, 65.30
NIITLTD, EQ, 16-Dec-2021,418.75,422.4,422.75,407.25, 413.60,413.3,412.35,584500,2410.17,27049, 217903, 37.28
NILAINFRA, BE, 16-Dec-2021,6.2,6.5,6.5,6.3, 6.50,6.5,6.49,427405,27.75,611, -, -
NILASPACES, BE, 16-Dec-2021,2.8,2.9,2.9,2.9, 2.90,2.9,2.9,114196,3.31,214, -, -
NILKAMAL, EQ, 16-Dec-2021,2483.25,2493.8,2495.7,2460.25, 2480.00,2474.0,2473.41,2260,55.9,450, 1556, 68.85
NIPPOBATRY, EQ, 16-Dec-2021,428.15,429.6,447.15,426.05, 435.15,438.3,434.62,3742,16.26,408, 2146, 57.35
NIRAJ, EQ, 16-Dec-2021,35.9,36.7,36.8,35.1, 35.65,35.45,35.61,6941,2.47,235, 2965, 42.72
NITCO, EQ, 16-Dec-2021,33.65,35.45,40.35,35.15, 40.35,40.35,38.52,5146274,1982.19,23955, 1459276, 28.36
NITINFIRE, BZ, 16-Dec-2021,1.6,1.65,1.65,1.65, 1.65,1.65,1.65,36141,0.6,13, -, -
NITINSPIN, BE, 16-Dec-2021,246.6,251.9,253.5,246.0, 249.00,249.95,249.58,103716,258.85,2287, -, -
NITIRAJ, BE, 16-Dec-2021,70.7,71.0,74.2,67.25, 74.20,74.15,72.63,29971,21.77,285, -, -
NKIND, EQ, 16-Dec-2021,33.25,32.35,34.75,30.0, 31.95,31.55,31.32,13483,4.22,277, 9244, 68.56
NLCINDIA, EQ, 16-Dec-2021,61.6,61.95,62.3,60.65, 61.25,61.1,61.36,924950,567.53,6869, 322955, 34.92
NMDC, EQ, 16-Dec-2021,137.85,138.9,139.0,135.25, 136.70,136.45,136.73,6137597,8391.81,32751, 2421566, 39.45
NOCIL, EQ, 16-Dec-2021,235.3,237.45,239.2,231.5, 234.90,234.85,235.33,445597,1048.64,8684, 132346, 29.70
NOIDATOLL, EQ, 16-Dec-2021,8.15,8.2,8.45,7.95, 7.95,8.05,8.18,314458,25.73,470, 205036, 65.20
NOVARTIND, EQ, 16-Dec-2021,800.8,796.1,850.0,796.1, 820.00,820.15,827.59,135875,1124.49,8940, 28113, 20.69
NPBET, EQ, 16-Dec-2021,189.36,189.51,191.58,186.51, 189.30,188.98,188.96,295,0.56,43, 230, 77.97
NRAIL, EQ, 16-Dec-2021,256.25,260.0,260.0,246.75, 250.00,249.5,252.08,5895,14.86,383, 2839, 48.16
NRBBEARING, EQ, 16-Dec-2021,167.95,168.0,170.5,160.6, 163.50,163.3,166.72,417936,696.8,7187, 146824, 35.13
NSIL, EQ, 16-Dec-2021,1600.5,1660.0,1660.0,1586.05, 1613.00,1599.85,1594.08,147,2.34,106, 86, 58.50
NTL, BE, 16-Dec-2021,2.45,2.55,2.55,2.55, 2.55,2.55,2.55,12017,0.31,38, -, -
NTPC, EQ, 16-Dec-2021,126.7,127.55,128.2,126.25, 127.70,127.4,127.17,10758513,13681.67,42439, 7260550, 67.49
NTPC, N1, 16-Dec-2021,1190.0,1198.99,1379.9,1198.99, 1379.90,1379.9,1278.43,10,0.13,7, 10, 100.00
NTPC, N4, 16-Dec-2021,1095.05,1120.0,1120.0,1100.0, 1100.00,1100.81,1105.21,440,4.86,7, 440, 100.00
NTPC, N6, 16-Dec-2021,1386.42,1397.49,1397.49,1371.0, 1390.00,1390.0,1386.16,3,0.04,3, 1, 33.33
NTPC, N7, 16-Dec-2021,14.04,14.03,14.1,14.0, 14.02,14.02,14.04,45736,6.42,97, 31681, 69.27
NTPC, ND, 16-Dec-2021,1300.0,1300.0,1300.0,1300.0, 1300.00,1300.0,1300.0,300,3.9,9, 300, 100.00
NUCLEUS, EQ, 16-Dec-2021,509.45,512.0,512.65,505.0, 509.25,508.45,508.39,21600,109.81,1255, 13596, 62.94
NURECA, EQ, 16-Dec-2021,1462.4,1464.2,1527.0,1455.0, 1470.00,1459.5,1470.68,4125,60.67,1504, 1118, 27.10
NUVOCO, EQ, 16-Dec-2021,528.45,529.0,538.8,521.0, 523.00,524.8,530.02,101712,539.09,7372, 58272, 57.29
NXTDIGITAL, EQ, 16-Dec-2021,385.35,389.0,403.7,380.1, 386.00,389.1,389.89,36687,143.04,1479, 8179, 22.29
NYKAA, EQ, 16-Dec-2021,2128.8,2138.9,2175.0,2032.0, 2157.20,2165.95,2111.78,2354233,49716.15,117174, 668262, 28.39
OAL, EQ, 16-Dec-2021,753.6,772.0,772.0,749.0, 754.00,750.65,753.19,3526,26.56,364, 2331, 66.11
OBEROIRLTY, EQ, 16-Dec-2021,863.1,872.0,880.75,852.25, 865.20,864.7,864.78,539890,4668.85,14516, 131044, 24.27
OCCL, EQ, 16-Dec-2021,974.25,1010.0,1010.0,949.95, 972.00,971.35,966.48,6112,59.07,648, 3938, 64.43
OFSS, EQ, 16-Dec-2021,4184.6,4200.0,4228.0,4172.25, 4196.00,4188.9,4198.84,55514,2330.94,8853, 30138, 54.29
OIL, EQ, 16-Dec-2021,200.25,201.3,202.35,195.0, 197.50,196.05,197.88,958993,1897.62,20548, 596978, 62.25
OILCOUNTUB, BE, 16-Dec-2021,10.25,10.75,10.75,9.75, 10.40,10.4,9.92,56569,5.61,208, -, -
OLECTRA, BE, 16-Dec-2021,896.4,941.2,941.2,860.1, 909.00,910.3,907.98,319201,2898.27,10057, -, -
OMAXAUTO, EQ, 16-Dec-2021,53.3,54.0,54.55,51.5, 52.00,52.25,52.96,36131,19.13,395, 24732, 68.45
OMAXE, EQ, 16-Dec-2021,71.95,71.75,72.9,70.55, 71.20,71.15,71.34,22576,16.11,435, 13544, 59.99
OMINFRAL, EQ, 16-Dec-2021,32.65,32.8,32.9,31.8, 32.30,32.0,32.29,38333,12.38,348, 25081, 65.43
OMKARCHEM, BE, 16-Dec-2021,41.95,41.95,44.0,39.9, 39.90,39.9,40.97,72963,29.9,362, -, -
ONELIFECAP, EQ, 16-Dec-2021,16.5,17.3,17.3,15.7, 15.70,15.7,16.24,112169,18.21,514, 95383, 85.04
ONEPOINT, BE, 16-Dec-2021,77.2,81.0,81.05,78.0, 80.40,80.1,80.56,95812,77.18,385, -, -
ONGC, EQ, 16-Dec-2021,143.95,145.3,146.25,144.55, 145.50,145.35,145.33,12156709,17667.44,56920, 6019084, 49.51
ONMOBILE, EQ, 16-Dec-2021,107.1,108.35,108.35,104.8, 105.50,105.3,106.07,180727,191.69,2718, 113093, 62.58
ONWARDTEC, EQ, 16-Dec-2021,284.85,292.0,294.5,274.9, 294.00,292.3,286.84,36068,103.46,1553, 18570, 51.49
OPTIEMUS, EQ, 16-Dec-2021,339.15,338.0,344.6,326.0, 329.00,328.55,331.45,124148,411.48,2658, 87919, 70.82
ORBTEXP, EQ, 16-Dec-2021,73.15,74.95,74.95,71.1, 73.75,72.4,72.8,15971,11.63,261, 11647, 72.93
ORCHPHARMA, BE, 16-Dec-2021,402.6,403.0,410.0,395.4, 403.85,401.15,403.95,8203,33.14,1120, -, -
ORICONENT, EQ, 16-Dec-2021,39.1,39.8,40.5,38.0, 39.65,39.1,39.43,324931,128.12,1634, 138063, 42.49
ORIENTABRA, EQ, 16-Dec-2021,28.95,29.45,29.95,28.8, 29.00,29.1,29.5,312080,92.05,2100, 176753, 56.64
ORIENTALTL, EQ, 16-Dec-2021,10.9,10.95,11.05,10.3, 10.55,10.55,10.69,95333,10.2,641, 54055, 56.70
ORIENTBELL, EQ, 16-Dec-2021,358.05,364.8,364.8,350.15, 352.15,352.5,357.78,74069,265.01,788, 68767, 92.84
ORIENTCEM, EQ, 16-Dec-2021,167.35,170.0,170.0,161.8, 163.00,163.85,165.37,261537,432.49,14383, 121638, 46.51
ORIENTELEC, EQ, 16-Dec-2021,380.5,380.0,391.95,371.45, 385.60,384.6,383.95,380538,1461.09,13759, 90463, 23.77
ORIENTHOT, EQ, 16-Dec-2021,40.35,40.8,41.15,38.95, 39.50,39.25,40.02,138289,55.35,2185, 74836, 54.12
ORIENTLTD, EQ, 16-Dec-2021,72.65,76.5,76.5,72.05, 73.60,73.5,74.0,3307,2.45,91, 2115, 63.96
ORIENTPPR, EQ, 16-Dec-2021,32.9,32.95,33.55,31.9, 32.75,32.45,32.55,755514,245.92,3302, 341585, 45.21
ORISSAMINE, EQ, 16-Dec-2021,2446.55,2494.4,2494.4,2370.6, 2382.00,2386.2,2406.73,5228,125.82,1328, 3027, 57.90
ORTEL, BZ, 16-Dec-2021,1.25,1.3,1.3,1.2, 1.30,1.3,1.23,293010,3.61,82, -, -
ORTINLAB, EQ, 16-Dec-2021,34.05,34.4,34.75,31.0, 31.40,31.5,32.23,287990,92.82,2698, 145810, 50.63
OSIAHYPER, SM, 16-Dec-2021,215.0,220.0,230.0,219.95, 230.00,230.0,225.57,5600,12.63,10, 5200, 92.86
OSWALAGRO, EQ, 16-Dec-2021,36.95,37.4,38.7,35.15, 35.50,35.3,36.71,396889,145.7,2845, 231557, 58.34
PAGEIND, EQ, 16-Dec-2021,39809.0,39999.95,40425.0,39842.55, 40066.55,40281.85,40256.59,30651,12339.05,11189, 20151, 65.74
PAISALO, EQ, 16-Dec-2021,878.1,884.0,884.0,791.65, 799.00,801.25,833.79,142035,1184.27,9187, 91163, 64.18
PALASHSECU, EQ, 16-Dec-2021,82.8,84.9,84.9,80.5, 83.85,83.6,82.78,9139,7.56,155, 5898, 64.54
PALREDTEC, BE, 16-Dec-2021,241.7,245.5,251.9,229.65, 229.65,230.65,240.89,34946,84.18,517, -, -
PANACEABIO, EQ, 16-Dec-2021,199.2,200.3,203.3,196.4, 198.00,197.85,198.86,76642,152.41,2249, 40092, 52.31
PANACHE, EQ, 16-Dec-2021,68.8,71.8,71.8,66.3, 67.80,67.1,67.59,9991,6.75,175, 5531, 55.36
PANAMAPET, EQ, 16-Dec-2021,268.7,272.65,272.65,261.85, 264.25,264.7,266.39,110942,295.54,4311, 63137, 56.91
PANSARI, BE, 16-Dec-2021,157.75,149.9,149.9,149.9, 149.90,149.9,149.9,312,0.47,32, -, -
PAR, EQ, 16-Dec-2021,200.65,206.0,206.0,199.0, 199.00,200.65,201.51,9662,19.47,224, 7733, 80.04
PARACABLES, BE, 16-Dec-2021,13.1,13.1,13.35,12.45, 12.60,12.55,12.66,167402,21.19,655, -, -
PARAGMILK, EQ, 16-Dec-2021,118.55,119.1,119.85,115.6, 117.25,116.4,117.44,347967,408.65,4735, 161612, 46.44
PARAS, EQ, 16-Dec-2021,715.7,714.0,724.35,700.0, 706.50,702.5,707.59,208623,1476.19,13921, 98470, 47.20
PARIN, SM, 16-Dec-2021,70.2,72.0,72.0,72.0, 72.00,72.0,72.0,2000,1.44,1, 2000, 100.00
PARSVNATH, EQ, 16-Dec-2021,24.95,25.45,25.65,21.7, 23.80,23.85,23.98,1833454,439.73,5231, 1009721, 55.07
PARTYCRUS, SM, 16-Dec-2021,57.0,57.0,59.85,55.25, 59.85,59.6,58.22,74000,43.09,37, 54000, 72.97
PASHUPATI, SM, 16-Dec-2021,80.1,83.0,83.0,80.15, 81.00,81.0,81.16,32000,25.97,8, 32000, 100.00
PASUPTAC, EQ, 16-Dec-2021,31.95,31.65,36.0,31.35, 34.45,34.5,34.83,489801,170.58,2910, 262591, 53.61
PATELENG, EQ, 16-Dec-2021,32.1,32.5,33.4,29.5, 30.95,30.9,31.33,6933668,2172.36,16270, 3432483, 49.50
PATINTLOG, EQ, 16-Dec-2021,15.1,15.35,15.4,14.8, 15.00,15.0,15.05,97988,14.75,418, 73389, 74.90
PATINTPP, E1, 16-Dec-2021,4.5,4.7,4.9,4.45, 4.50,4.55,4.64,583813,27.08,424, 406172, 69.57
PATSPINLTD, EQ, 16-Dec-2021,9.55,10.0,10.0,10.0, 10.00,10.0,10.0,5947,0.59,30, 5917, 99.50
PAYTM, EQ, 16-Dec-2021,1379.95,1435.0,1435.0,1390.55, 1401.00,1399.35,1410.67,2323522,32777.19,114567, 867011, 37.31
PBAINFRA, EQ, 16-Dec-2021,14.05,14.6,14.65,13.8, 13.90,13.9,14.08,36518,5.14,149, 25387, 69.52
PCJEWELLER, EQ, 16-Dec-2021,26.75,26.8,27.0,26.0, 26.15,26.1,26.35,690855,182.05,2914, 330382, 47.82
PDMJEPAPER, EQ, 16-Dec-2021,36.25,36.65,37.5,34.9, 35.20,35.05,35.72,155139,55.42,1297, 111578, 71.92
PDSMFL, EQ, 16-Dec-2021,1761.05,1777.0,1794.95,1726.1, 1740.05,1733.15,1746.86,5572,97.33,887, 4477, 80.35
PEARLPOLY, EQ, 16-Dec-2021,23.15,24.95,24.95,20.85, 20.85,20.85,22.74,1167503,265.49,5444, 578555, 49.55
PEL, EQ, 16-Dec-2021,2549.55,2570.0,2613.95,2551.0, 2574.65,2572.85,2578.97,633859,16347.05,34081, 162728, 25.67
PENIND, EQ, 16-Dec-2021,32.15,33.4,33.4,30.9, 30.90,31.1,31.62,552979,174.86,2864, 306495, 55.43
PENINLAND, BE, 16-Dec-2021,18.35,18.0,19.25,17.5, 18.00,17.65,18.3,485819,88.9,690, -, -
PERFECT, SM, 16-Dec-2021,10.25,10.0,10.0,10.0, 10.00,10.0,10.0,12000,1.2,2, 12000, 100.00
PERSISTENT, EQ, 16-Dec-2021,4383.45,4400.0,4560.0,4400.0, 4519.00,4503.7,4491.92,383025,17205.17,40285, 96016, 25.07
PETRONET, EQ, 16-Dec-2021,221.0,221.75,222.8,221.05, 222.70,222.0,221.94,872835,1937.15,24131, 549564, 62.96
PFC, EQ, 16-Dec-2021,122.35,123.0,123.4,119.9, 121.10,120.95,121.46,2894119,3515.27,23145, 909468, 31.42
PFC, N3, 16-Dec-2021,1276.81,1299.0,1299.0,1299.0, 1299.00,1299.0,1299.0,40,0.52,2, 40, 100.00
PFC, N4, 16-Dec-2021,1018.0,1018.0,1018.0,1017.45, 1017.45,1017.45,1017.47,605,6.16,6, 605, 100.00
PFC, N8, 16-Dec-2021,1385.0,1385.0,1385.0,1380.0, 1385.00,1385.0,1380.92,958,13.23,15, 908, 94.78
PFIZER, EQ, 16-Dec-2021,4970.55,4994.0,5027.95,4943.95, 4965.00,4962.6,4984.67,35121,1750.67,5624, 5715, 16.27
PFOCUS, EQ, 16-Dec-2021,71.35,71.7,72.55,70.45, 71.00,70.8,71.31,9570,6.82,316, 6038, 63.09
PFS, EQ, 16-Dec-2021,19.05,19.35,19.35,18.55, 18.80,18.85,19.0,613538,116.57,1617, 352841, 57.51
PGEL, EQ, 16-Dec-2021,695.9,706.5,723.55,671.3, 681.00,679.85,695.78,87515,608.91,12056, 31358, 35.83
PGHH, EQ, 16-Dec-2021,15020.4,14935.2,15030.0,14751.25, 14751.50,14829.25,14921.64,4857,724.74,2266, 2155, 44.37
PGHL, EQ, 16-Dec-2021,5266.9,5279.0,5280.05,5212.5, 5219.00,5221.9,5227.69,1740,90.96,545, 1097, 63.05
PGIL, EQ, 16-Dec-2021,360.6,368.0,370.0,347.0, 347.50,349.4,356.8,11337,40.45,568, 6423, 56.66
PGINVIT, IV, 16-Dec-2021,120.44,120.4,120.85,120.2, 120.71,120.74,120.59,394592,475.82,2055, 354269, 89.78
PHILIPCARB, EQ, 16-Dec-2021,223.15,224.55,225.75,221.05, 223.90,222.6,222.91,553276,1233.29,9062, 328934, 59.45
PHOENIXLTD, EQ, 16-Dec-2021,1027.8,1038.5,1055.0,1007.8, 1011.00,1012.65,1022.79,121595,1243.66,9473, 31812, 26.16
PIDILITIND, EQ, 16-Dec-2021,2407.75,2415.0,2423.65,2403.1, 2416.95,2418.25,2414.91,203956,4925.35,20996, 91854, 45.04
PIIND, EQ, 16-Dec-2021,3087.55,3087.55,3100.0,3036.0, 3042.00,3046.0,3060.15,195791,5991.51,19821, 62145, 31.74
PILANIINVS, EQ, 16-Dec-2021,1892.1,1914.95,1915.0,1880.0, 1898.00,1887.1,1889.48,2571,48.58,776, 1392, 54.14
PILITA, EQ, 16-Dec-2021,7.75,7.85,8.0,7.5, 7.80,7.7,7.73,804994,62.22,1544, 475042, 59.01
PIONDIST, EQ, 16-Dec-2021,185.7,188.95,189.0,184.55, 185.20,185.5,186.11,78052,145.27,358, 71263, 91.30
PIONEEREMB, EQ, 16-Dec-2021,63.75,64.35,64.8,61.6, 62.25,62.25,63.65,222278,141.47,2892, 94981, 42.73
PITTIENG, EQ, 16-Dec-2021,249.8,250.1,254.7,237.35, 239.00,238.05,239.79,208328,499.56,3607, 99397, 47.71
PKTEA, BE, 16-Dec-2021,294.6,282.15,306.45,282.15, 299.95,299.95,286.51,659,1.89,8, -, -
PLASTIBLEN, EQ, 16-Dec-2021,235.25,236.65,240.05,229.95, 232.55,231.9,233.19,11235,26.2,364, 8594, 76.49
PNB, EQ, 16-Dec-2021,39.75,39.8,40.2,39.1, 39.40,39.4,39.51,34881495,13780.94,42649, 5073428, 14.54
PNBGILTS, EQ, 16-Dec-2021,68.6,68.95,69.0,67.5, 67.90,67.7,68.12,84506,57.56,1601, 46700, 55.26
PNBHOUSING, EQ, 16-Dec-2021,552.25,550.0,550.0,524.65, 542.15,542.9,539.14,257885,1390.35,8143, 154274, 59.82
PNC, EQ, 16-Dec-2021,51.15,51.4,54.45,49.65, 52.50,52.95,52.73,310136,163.54,3459, 109195, 35.21
PNCINFRA, EQ, 16-Dec-2021,291.85,294.5,296.75,285.0, 289.00,288.1,290.37,255974,743.28,10173, 108537, 42.40
PODDARHOUS, EQ, 16-Dec-2021,184.85,181.35,197.9,181.25, 183.00,185.45,188.97,8447,15.96,309, 5528, 65.44
PODDARMENT, EQ, 16-Dec-2021,289.05,294.6,297.0,285.25, 292.00,291.65,291.12,3090,9.0,190, 1664, 53.85
POKARNA, EQ, 16-Dec-2021,642.05,646.15,659.0,630.0, 635.00,633.55,647.67,46385,300.42,3194, 22193, 47.85
POLICYBZR, EQ, 16-Dec-2021,1119.55,1120.0,1144.0,1093.2, 1101.00,1101.85,1118.03,864396,9664.18,36490, 521640, 60.35
POLYCAB, EQ, 16-Dec-2021,2465.05,2470.0,2493.4,2380.0, 2426.95,2423.75,2421.48,462193,11191.91,44051, 135775, 29.38
POLYMED, EQ, 16-Dec-2021,948.2,948.05,955.05,911.0, 915.05,915.65,923.46,84146,777.05,12642, 44383, 52.75
POLYPLEX, EQ, 16-Dec-2021,2034.95,2050.0,2059.0,1970.0, 1981.00,1974.55,1997.0,170343,3401.75,18289, 63437, 37.24
PONNIERODE, EQ, 16-Dec-2021,210.5,209.05,214.0,205.35, 210.40,209.4,208.39,10460,21.8,396, 6788, 64.89
POONAWALLA, EQ, 16-Dec-2021,213.1,214.5,215.9,205.1, 207.00,207.7,208.5,3717271,7750.55,19878, 1692261, 45.52
POONAWALLA, N6, 16-Dec-2021,1220.0,1210.0,1220.0,1210.0, 1210.00,1210.0,1212.5,20,0.24,4, 20, 100.00
POWERGRID, EQ, 16-Dec-2021,209.85,211.4,211.8,206.3, 209.00,208.2,208.1,10058053,20931.08,88328, 5674398, 56.42
POWERINDIA, EQ, 16-Dec-2021,2569.85,2582.9,2600.0,2530.1, 2545.90,2544.1,2557.14,13891,355.21,3261, 5784, 41.64
POWERMECH, EQ, 16-Dec-2021,1000.95,1028.0,1028.0,973.0, 976.00,979.45,986.25,16822,165.91,2101, 10227, 60.80
PPAP, EQ, 16-Dec-2021,232.6,235.15,237.95,223.35, 230.95,229.35,231.54,36444,84.38,1171, 21042, 57.74
PPL, EQ, 16-Dec-2021,137.75,137.75,139.9,135.25, 136.50,136.8,137.28,72106,98.99,2695, 42865, 59.45
PRAENG, EQ, 16-Dec-2021,20.1,20.6,20.95,19.4, 20.00,19.9,20.16,150704,30.38,622, 95814, 63.58
PRAJIND, BE, 16-Dec-2021,325.85,326.35,334.35,316.0, 317.15,317.1,319.72,249043,796.24,14650, -, -
PRAKASH, EQ, 16-Dec-2021,56.4,57.0,57.0,55.5, 55.95,55.65,56.03,348482,195.24,2236, 246668, 70.78
PRAKASHSTL, EQ, 16-Dec-2021,6.25,6.45,6.5,5.95, 5.95,5.95,6.15,4555384,280.1,7089, 2786009, 61.16
PRAXIS, BE, 16-Dec-2021,42.55,42.55,43.0,40.45, 42.00,41.85,41.71,8052,3.36,85, -, -
PRECAM, EQ, 16-Dec-2021,155.65,159.0,163.4,153.1, 155.70,155.65,158.14,678247,1072.56,23915, 318510, 46.96
PRECOT, EQ, 16-Dec-2021,283.25,288.95,288.95,277.25, 280.00,280.4,280.95,10217,28.7,1801, 2169, 21.23
PRECWIRE, EQ, 16-Dec-2021,369.5,377.0,400.0,372.1, 388.00,387.8,388.27,833168,3234.97,47746, 156282, 18.76
PREMEXPLN, EQ, 16-Dec-2021,252.0,259.6,259.6,249.0, 251.50,251.45,251.03,24703,62.01,291, 21616, 87.50
PREMIER, BE, 16-Dec-2021,11.0,11.55,11.55,11.55, 11.55,11.55,11.55,11139,1.29,26, -, -
PREMIERPOL, EQ, 16-Dec-2021,81.2,82.85,82.9,74.3, 76.90,75.65,78.17,21226,16.59,445, 12882, 60.69
PRESSMN, EQ, 16-Dec-2021,29.5,30.2,30.3,28.5, 29.15,28.85,29.07,77130,22.42,684, 48053, 62.30
PRESTIGE, EQ, 16-Dec-2021,450.1,453.0,467.4,449.5, 455.00,455.3,456.04,860175,3922.71,18623, 287219, 33.39
PRICOLLTD, EQ, 16-Dec-2021,123.35,124.6,126.0,121.0, 124.00,124.0,123.43,862760,1064.9,9864, 303792, 35.21
PRIMESECU, EQ, 16-Dec-2021,103.3,104.5,105.0,100.25, 102.95,104.4,102.93,38598,39.73,567, 22398, 58.03
PRINCEPIPE, EQ, 16-Dec-2021,717.5,724.0,733.0,715.3, 723.70,721.7,721.52,113295,817.44,9594, 63639, 56.17
